type,title,director,cast,country,rating,listed_in,release_year,day,month,year,kcluster
movie,the autopsy of jane doe,andré øvredal,"emile hirsch, brian cox, ophelia lovibond, michael mcelhatton, parker sawyers, jane perry, olwen catherine kelly","united kingdom, united states",r,"horror movies, independent movies, thrillers",2016,30,12,2018,4
movie,the bachelors,kurt voelker,"j.k. simmons, josh wiggins, julie delpy, odeya rush, kevin dunn, kimberly crandall, jean louisa kelly, charlie depew, tyrel jackson williams, tom amandes, spencer list, jacqueline mazarella, vanessa howard, harold perrineau",united states,tv-14,dramas,2017,21,2,2018,4
movie,the bad education movie,elliot hegarty,"jack whitehall, joanna scanlan, iain glen, ethan lawrence, layton williams, kae alexander, weruche opia, nikki runeckles, charlie wernham, jack binstead",united kingdom,tv-ma,comedies,2015,15,12,2018,3
movie,the bad kids,"keith fulton, louis pepe",the bad kids,united states,tv-ma,documentaries,2016,1,4,2017,2
movie,the bare-footed kid,johnnie to,"aaron kwok, lung ti, maggie cheung, chien-lien wu, paul chun, kenneth tsang",hong kong,tv-14,"action & adventure, international movies",1993,16,8,2018,1
movie,the basement,"brian m. conley, nathan ives","mischa barton, jackson davis, cayleb long, tracie thoms, bailey anne borders",united states,tv-ma,"horror movies, thrillers",2018,9,4,2019,3
movie,the battle of midway,john ford,"henry fonda, jane darwell",united states,tv-14,"classic movies, documentaries",1942,31,3,2017,0
tv show,the beginning of life: the series,estela renner,the beginning of life: the series,brazil,tv-pg,"docuseries, international tv shows, science & nature tv",2016,11,11,2016,3
tv show,the bible's buried secrets,providence pictures,francesca stavrakopoulou,united kingdom,tv-14,"british tv shows, docuseries, science & nature tv",2011,1,2,2019,2
tv show,the big catch,leo d. maloney,ben fogle,united kingdom,tv-pg,"british tv shows, reality tv",2015,1,2,2019,2
movie,the bill murray stories: life lessons learned from a mythical man,tommy avallone,"tommy avallone, bill murray, joel murray, peter farrelly",united states,tv-ma,documentaries,2018,31,12,2018,4
movie,the black room,rolfe kanefsky,"natasha henstridge, lukas hassel, lin shaye, dominique swain, augie duke, caleb scott, james duval, tiffany shepis",united states,tv-ma,horror movies,2016,7,8,2017,2
movie,the blackcoat's daughter,osgood perkins,"emma roberts, kiernan shipka, lucy boynton, lauren holly, james remar, greg ellwand, elana krausz, heather tod mitchell, peter james haworth, emma holzer","canada, united states",r,"horror movies, independent movies, thrillers",2015,18,5,2019,3
movie,the bleeder,philippe falardeau,"liev schreiber, elisabeth moss, ron perlman, naomi watts, jim gaffigan, michael rapaport, pooch hall, morgan spector, jason jones",united states,r,"dramas, sports movies",2016,29,3,2019,4
tv show,the blue planet: a natural history of the oceans,alastair fothergill,david attenborough,united kingdom,tv-g,"british tv shows, docuseries, international tv shows",2001,10,10,2015,1
movie,the bomb,"kevin ford, smriti keshari, eric schlosser",the bomb,united states,tv-14,documentaries,2016,1,8,2017,2
movie,the book of eli,"albert hughes, allen hughes","denzel washington, gary oldman, mila kunis, ray stevenson, jennifer beals, evan jones, joe pingue, frances de la tour, michael gambon, tom waits",united states,r,"action & adventure, sci-fi & fantasy",2010,1,7,2019,2
movie,the boss's daughter,olivier loustau,"christa théret, olivier loustau, florence thomassin, patrick descamps, stéphane rideau, pierre berriau, deborah grall, vincent martinez",france,tv-ma,"dramas, international movies, romantic movies",2015,10,3,2017,3
movie,the bounty hunter,andy tennant,"jennifer aniston, gerard butler, jason sudeikis, jeff garlin, ritchie coster, cathy moriarty, peter greene, joel marsh garland, siobhan fallon hogan, dorian missick, adam rose, christine baranski, carol kane, adam lefevre",united states,pg-13,"action & adventure, comedies, romantic movies",2010,1,10,2019,2
movie,the box,richard kelly,"cameron diaz, james marsden, frank langella, james rebhorn, holmes osborne, sam oz stone, gillian jacobs, celia weston, deborah rush",united states,pg-13,"sci-fi & fantasy, thrillers",2009,1,6,2019,2
movie,the boy,william brent bell,"jim norton, rupert evans, ben robson, lauren cohan, james russell, jett klyne, diana hardcastle","united states, canada, china",pg-13,"horror movies, independent movies, thrillers",2016,1,6,2020,2
movie,the boy in the striped pajamas,mark herman,"asa butterfield, vera farmiga, david thewlis, rupert friend, david hayman, jack scanlon, amber beattie, sheila hancock, richard johnson, jim norton","united kingdom, united states",pg-13,"dramas, independent movies, international movies",2008,1,1,2019,1
movie,the brave one,neil jordan,"jodie foster, terrence howard, naveen andrews, carmen ejogo, nicky katt, mary steenburgen, lenny venito, zoë kravitz, jane adams, gordon macdonald",united states,r,"dramas, thrillers",2007,1,11,2019,1
movie,the brawler,ken kushner,"zach mcgowan, amy smart, joe pantoliano, burt young, tony darrow, nick loeb, taryn manning, jason james richter",united states,tv-ma,"dramas, independent movies, sports movies",2019,18,5,2019,3
movie,the breadwinner,nora twomey,"saara chaudry, soma chhaya, ali badshah, soma bhatia, shaista latif, laara sadiq, kawa ada, noorin gulamgaus","ireland, canada, luxembourg, united states, united kingdom, philippines, india",pg-13,"children & family movies, dramas, international movies",2017,20,2,2018,3
movie,the break-up,peyton reed,"vince vaughn, jennifer aniston, joey lauren adams, cole hauser, jon favreau, jason bateman, judy davis, justin long, ivan sergei, john michael higgins, ann-margret, vernon vaughn, vincent d'onofrio",united states,pg-13,"comedies, dramas, romantic movies",2006,16,7,2019,3
movie,the bridge,kunle afolayan,"chidinma ekile, ademola adedoyin, kunle afolayan, zack orji, tina mba, ayo akinwale, akim mogaji, ayo mogaji, ken erics",nigeria,tv-14,"dramas, international movies, romantic movies",2017,1,9,2019,2
movie,the brothers grimm,terry gilliam,"matt damon, heath ledger, monica bellucci, lena headey, peter stormare, jonathan pryce, roger ashton-griffiths, richard ridings, mackenzie crook, julian bleach, tomás hanák, laura greenwood","united states, czech republic, united kingdom",pg-13,"action & adventure, sci-fi & fantasy",2005,1,7,2019,1
movie,the bucket list,rob reiner,"jack nicholson, morgan freeman, sean hayes, beverly todd, alfonso freeman, rob morrow, rowena king, christopher stapleton, ian anthony dale, richard mcgonagle",united states,pg-13,"comedies, dramas",2007,1,10,2019,1
movie,the bye bye man,stacy title,"douglas smith, lucien laviscount, cressida bonas, michael trucco, doug jones, carrie-anne moss, faye dunaway, jenna kanell, erica tremblay, cleo king","united states, china",pg-13,"horror movies, thrillers",2017,1,4,2019,2
movie,the bygone,"graham phillips, parker phillips","graham phillips, shawn hatosy, jamie mcshane, sydney schafer, tokala black elk, jacqueline toboni, mike mccoll, jacob ming-trent",united states,tv-ma,"independent movies, thrillers",2019,23,3,2020,4
movie,the cakemaker,ofir raul graizer,"sarah adler, tim kalkhof, roy miller, zohar shtrauss, sandra sade, tamir ben-yehuda, stephanie stremler, tagel eliyahu","israel, germany",tv-14,"dramas, independent movies, international movies",2017,4,12,2018,2
tv show,the calling,bumpy,the calling,india,tv-ma,"international tv shows, reality tv",2018,1,4,2019,2
movie,the captive,atom egoyan,"ryan reynolds, scott speedman, rosario dawson, mireille enos, kevin durand, alexia fast, christine horne, arsinée khanjian, ian matthews, bruce greenwood, aidan shipley",canada,r,"dramas, thrillers",2014,20,7,2018,3
movie,the car,elliot silverstein,"james brolin, kathleen lloyd, john marley, r.g. armstrong, john rubinstein, elizabeth thompson, roy jenson, kim richards, kyle richards",united states,pg,"cult movies, horror movies",1977,1,6,2020,0
movie,the carter effect,sean menard,vince carter,united states,tv-ma,"documentaries, sports movies",2017,1,5,2018,2
movie,the case for christ,jon gunn,"mike vogel, erika christensen, faye dunaway, robert forster, frankie faison, mike pniewski",united states,tv-pg,"dramas, faith & spirituality",2017,21,11,2017,4
movie,the cell,tarek al eryan,"ahmed ezz, mohamed mamdouh, samer al masri, amina khalil, ahmed safwat, ahmed salah hosny, aïcha ben ahmed, rania elkhatib, riham abdel ghafour",egypt,tv-ma,"action & adventure, dramas, international movies",2017,13,6,2019,3
movie,the ceo,kunle afolayan,"wale ojo, jimmy jean-louis, hilda dokubo, nico panagio, aurélie eliam, peter king nzioki mwania, fatym layachi, kemi lala akindoju, angélique kidjo",nigeria,tv-14,"dramas, international movies, thrillers",2016,1,9,2019,2
movie,the charnel house,craig moss,"callum blue, nadine velazquez, makenzie moss, erik laray harvey, danielle lauder, andy favreau, kate linder, neil thackaberry, alden tab",united states,r,"horror movies, thrillers",2016,4,2,2017,2
tv show,the chefs' line,chris culvenor,"dan hong, mark olive, melissa leong, maeve o'meara",australia,tv-14,"international tv shows, reality tv",2017,1,8,2019,2
movie,the chord,magdy al-hawwary,"mostafa shaban, ghada adel, arwa gouda, ahmed salah al-saadany, ashraf zaki, sawsan badr, fatma nasser, said saleh, ali hassanein, majed abdulazim",egypt,tv-ma,"dramas, international movies, music & musicals",2010,20,6,2019,3
movie,the chosen,antonio chavarrías,"alfonso herrera, hannah murray, henry goodman, julian sands, frances barber, emilio echevarría, alejandro calva, elvira mínguez, roger casamajor, luis rosales, javier godino, alexander holtmann, brontis jodorowsky","spain, mexico",tv-14,"dramas, international movies, thrillers",2016,14,4,2017,3
movie,the chosen ones,david pablos,"nancy talamantes, óscar torres, leidi gutiérrez, josé santillán cabuto, edward coward, alicia quiñonez, raquel presa, susana pérez, gisela madrigal, jorge calderon, felipe tututi","mexico, france",tv-ma,"dramas, independent movies, international movies",2015,8,5,2016,2
movie,the christmas candle,john stephenson,"hans matheson, samantha barks, lesley manville, sylvester mccoy, susan boyle, john hannah, barbara flynn, james cosmo","united kingdom, united states",pg,"dramas, faith & spirituality",2013,1,11,2019,2
movie,the christmas project,michael buster,"jacob buster, anson bagley, grace hallows, josh reid, cooper daniel johnson, alison akin clark, brian neal clark, evan clark, caitlin e.j. meyer, gabe white",united states,tv-pg,"children & family movies, comedies",2016,1,3,2019,2
movie,the cincinnati kid,norman jewison,"steve mcqueen, edward g. robinson, ann-margret, karl malden, tuesday weld, joan blondell, rip torn, jack weston, cab calloway, jeff corey, theo marcuse",united states,tv-14,"classic movies, dramas",1965,1,11,2019,0
movie,the company men,john wells,"ben affleck, chris cooper, kevin costner, tommy lee jones, maria bello, rosemarie dewitt, craig t. nelson, john doman, tonye patano, cady huffman",united states,r,"dramas, independent movies",2010,28,7,2018,4
movie,the competition,harvey lowry,"thora birch, chris klein, claire coffee, david blue, kelsey tucker, michael draper, jason tobias, gabrielle stone, catherine johnson, tiffany fallon",united states,tv-14,"comedies, romantic movies",2018,23,7,2019,4
movie,the confirmation,bob nelson,"clive owen, maria bello, patton oswalt, jaeden lieberher, matthew modine, stephen tobolowsky, tim blake nelson, robert forster",canada,pg-13,"comedies, dramas, independent movies",2016,6,2,2019,2
movie,the congress,ari folman,"robin wright, harvey keitel, jon hamm, paul giamatti, kodi smit-mcphee, danny huston, sami gayle, michael stahl-david, michael landes, sarah shahi","israel, germany, poland, luxembourg, belgium, france, united states",tv-ma,"dramas, international movies, sci-fi & fantasy",2013,23,8,2019,4
movie,the consul's son,amr arafa,"khaled saleh, ghada adel, ahmed el-sakka, khaled sarhan, sawsan badr, mustafa haridi",egypt,tv-14,"comedies, international movies, thrillers",2011,25,4,2019,4
movie,the craft,andrew fleming,"robin tunney, fairuza balk, neve campbell, rachel true, skeet ulrich, christine taylor, breckin meyer, nathaniel marston, cliff de young, assumpta serna",united states,r,"horror movies, thrillers",1996,1,1,2020,1
movie,the croods,"kirk de micco, chris sanders","nicolas cage, emma stone, ryan reynolds, catherine keener, cloris leachman, clark duke, chris sanders, randy thom",united states,pg,"children & family movies, comedies",2013,29,7,2019,4
movie,the crow,alex proyas,"brandon lee, rochelle davis, ernie hudson, michael wincott, bai ling, sofia shinas, anna levine, david patrick kelly, angel david, laurence mason, michael massee, tony todd, jon polito",united states,r,"action & adventure, cult movies, sci-fi & fantasy",1994,1,1,2019,1
movie,the cruise,marek piwowski,"jan himilsbach, stanislaw tym, jerzy dobrowolski, zdzislaw maklakiewicz, andrzej dobosz, feridun erol, jolanta lothe, wanda stanislawska-lothe",poland,tv-pg,"comedies, cult movies, international movies",1970,1,10,2019,0
movie,the crying game,neil jordan,"stephen rea, miranda richardson, forest whitaker, jaye davidson, adrian dunbar, breffini mckenna, joe savino, birdie sweeney, andree bernard, jim broadbent","united kingdom, japan, united states",r,"classic movies, independent movies, thrillers",1992,1,1,2020,1
tv show,the curse of oak island,kevin burns,robert clotworthy,united states,tv-pg,"docuseries, science & nature tv",2016,15,9,2019,3
movie,the d train,"jarrad paul, andrew mogel","jack black, james marsden, kathryn hahn, jeffrey tambor, russell posner, henry zebrowski, kyle bornheimer, mike white","united kingdom, united states",r,comedies,2015,2,4,2017,2
movie,the damned rain,satish manwar,"sonali kulkarni, girish kulkarni, jyoti subhash, veena jamkar, aman attar",india,tv-14,"dramas, international movies",2009,1,1,2018,2
movie,the dancer,ifa isfansyah,"prisia nasution, oka antara, slamet rahardjo, dewi irawan, lukman sardi, tio pakusadewo",indonesia,tv-ma,"dramas, international movies, romantic movies",2011,8,12,2018,2
movie,the dark crystal,"frank oz, jim henson","jim henson, kathryn mullen, frank oz, dave goelz, stephen garlick, lisa maxwell, billie whitelaw, percy edwards, joseph o'conor","united states, united kingdom",pg,children & family movies,1982,1,5,2019,0
movie,the dark side of life: mumbai city,tariq khan,"mahesh bhatt, kay kay menon, avii, nikhil ratnaparkhi, neha khan, alisha khan, irfan hussein, jyoti malshe, sayed gul",india,tv-ma,"dramas, international movies",2018,31,12,2019,4
